Date;Time;Val;INV2+3;INV3;;TOTAL;
20/10/24;3:15:00;2,154;0;0;0;2,154;0
20/10/24;3:30:00;2,249;0;0;0;2,249;0
20/10/24;3:45:00;2,3255;0;0;0;2,3255;0
20/10/24;4:00:00;2,1915;0;0;0;2,1915;0
20/10/24;4:15:00;2,163;0;0;0;2,163;0
20/10/24;4:30:00;2,188;0;0;0;2,188;0
20/10/24;4:45:00;1,992;0;0;0;1,992;0
20/10/24;5:00:00;2,119;0;0;0;2,119;0
20/10/24;5:15:00;1,915;0;0;0;1,915;0
20/10/24;5:30:00;2,113;0;0;0;2,113;0
20/10/24;5:45:00;1,968;0;0;0;1,968;0
20/10/24;6:00:00;2,12;0;0;0;2,12;0
20/10/24;6:15:00;1,9565;0;0;0;1,9565;0
20/10/24;6:30:00;2,0925;0;0;0;2,0925;0
20/10/24;6:45:00;2,052;0;0;0;2,052;0
20/10/24;7:00:00;2,106;0;0;0;2,106;0
20/10/24;7:15:00;1,7645;0;0;0;1,7645;0
20/10/24;7:30:00;1,9785;0;0;0;1,9785;0
20/10/24;7:45:00;1,727;0;0;0;1,727;0
20/10/24;8:00:00;1,651;0;0,015333333;0,015333333;1,651;0
20/10/24;8:15:00;1,655;0;0,07825;0,07825;1,655;0
20/10/24;8:30:00;1,608;0;0,117;0,117;1,608;0
20/10/24;8:45:00;1,5585;0,001;0,365583333;0,366583333;1,5595;-0,001
20/10/24;9:00:00;1,1405;0,073;0,533583333;0,606583333;1,2145;-0,074
20/10/24;9:15:00;1,144;0,1765;1,152583333;1,329083333;1,3205;-0,1765
20/10/24;9:30:00;0,959;0,25;0,596;0,846;1,2685;-0,3095
20/10/24;9:45:00;1,0815;0,894;0,76975;1,66375;1,9755;-0,894
20/10/24;10:00:00;0,8945;1,036;0,915666667;1,951666667;2,3185;-1,424
20/10/24;10:15:00;1,098;1,7095;0,607666667;2,317166667;0;1,098
20/10/24;10:30:00;0,903;0,859;1,087916667;1,946916667;2,1715;-1,2685
20/10/24;10:45:00;1,1225;1,6245;1,45375;3,07825;2,747;-1,6245
20/10/24;11:00:00;1,1105;1,226;1,334083333;2,560083333;2,873;-1,7625
20/10/24;11:15:00;1,4905;1,969;1,3135;3,2825;3,4595;-1,969
20/10/24;11:30:00;1,2885;1,993;1,555666667;3,548666667;4,2675;-2,979
20/10/24;11:45:00;1,5865;3,085;0,92475;4,00975;4,6715;-3,085
20/10/24;12:00:00;2,4805;1,455;2,581916667;4,036916667;5,2185;-2,738
20/10/24;12:15:00;3,0985;3,539;5,333833333;8,872833333;6,6375;-3,539
20/10/24;12:30:00;2,9755;2,151;4,0085;6,1595;6,5285;-3,553
20/10/24;12:45:00;3,1215;2,715;5,783166667;8,498166667;5,8365;-2,715
20/10/24;13:00:00;2,9355;6,807;5,847166667;12,65416667;10,8195;-7,884
20/10/24;13:15:00;3,0655;11,4265;6,486916667;17,91341667;0;3,0655
20/10/24;13:30:00;2,6735;7,623;3,659;11,282;0;2,6735
20/10/24;13:45:00;2,744;11,924;1,8615;13,7855;0;2,744
20/10/24;14:00:00;2,615;7,828;1,8265;9,6545;0;2,615
20/10/24;14:15:00;2,718;10,4645;1,033333333;11,49783333;0;2,718
20/10/24;14:30:00;2,59;7,534;5,198083333;12,73208333;0;2,59
20/10/24;14:45:00;2,1465;8,1645;5,134166667;13,29866667;10,311;-8,1645
20/10/24;15:00:00;1,4025;5,218;1,3025;6,5205;0;1,4025
20/10/24;15:15:00;1,3055;7,425;1,52625;8,95125;8,7305;-7,425
20/10/24;15:30:00;1,0975;6,364;1,61025;7,97425;0;1,0975
20/10/24;15:45:00;1,0855;9,3235;1,4115;10,735;0;1,0855
20/10/24;16:00:00;0,9865;2,439;1,562583333;4,001583333;0;0,9865
20/10/24;16:15:00;1,2835;3,4265;0,685416667;4,111916667;0;1,2835
20/10/24;16:30:00;1,2165;2,654;0,723416667;3,377416667;0;1,2165
20/10/24;16:45:00;1,071;3,112;0,45125;3,56325;0;1,071
20/10/24;17:00:00;0,902;1,988;0,441583333;2,429583333;0;0,902
20/10/24;17:15:00;1,075;1,9485;0,34675;2,29525;3,0235;-1,9485
20/10/24;17:30:00;0,952;1,124;0,4425;1,5665;2,7625;-1,8105
20/10/24;17:45:00;1,188;1,188;0,268583333;1,456583333;2,376;-1,188
20/10/24;18:00:00;1,212;0,583;0,1765;0,7595;2,148;-0,936
20/10/24;18:15:00;1,1365;0,8065;0,101666667;0,908166667;1,943;-0,8065
20/10/24;18:30:00;1,4245;0,526;0,040833333;0,566833333;2,244;-0,8195
20/10/24;18:45:00;1,267;0,661;0,000416667;0,661416667;1,928;-0,661
20/10/24;19:00:00;1,202;0,234;0;0,234;1,629;-0,427
20/10/24;19:15:00;1,0435;0,1875;0;0,1875;1,231;-0,1875
20/10/24;19:30:00;0,9875;0,034;0;0,034;1,062;-0,0745
20/10/24;19:45:00;1,016;0,002;0;0,002;1,018;-0,002
20/10/24;20:00:00;1,252;0;0;0;1,252;0
20/10/24;20:15:00;1,668;0;0;0;1,668;0
20/10/24;20:30:00;1,577;0;0;0;1,577;0
20/10/24;20:45:00;1,6925;0;0;0;1,6925;0
20/10/24;21:00:00;1,8305;0;0;0;1,8305;0
20/10/24;21:15:00;2,089;0;0;0;2,089;0
20/10/24;21:30:00;1,61;0;0;0;1,61;0
20/10/24;21:45:00;1,734;0;0;0;1,734;0
20/10/24;22:00:00;1,534;0;0;0;1,534;0
20/10/24;22:15:00;1,63;0;0;0;1,63;0
20/10/24;22:30:00;1,64;0;0;0;1,64;0
20/10/24;22:45:00;1,755;0;0;0;1,755;0
20/10/24;23:00:00;1,857;0;0;0;1,857;0
20/10/24;23:15:00;2,147;0;0;0;2,147;0
20/10/24;23:30:00;1,92;0;0;0;1,92;0
20/10/24;23:45:00;2,102;0;0;0;2,102;0
21/10/24;0:00:00;1,587;0;0;0;1,587;0
21/10/24;0:15:00;1,7405;0;0;0;1,7405;0
21/10/24;0:30:00;1,5375;0;0;0;1,5375;0
21/10/24;0:45:00;1,725;0;0;0;1,725;0
21/10/24;1:00:00;1,591;0;0;0;1,591;0
21/10/24;1:15:00;1,676;0;0;0;1,676;0
21/10/24;1:30:00;1,733;0;0;0;1,733;0
21/10/24;1:45:00;1,953;0;0;0;1,953;0
21/10/24;2:00:00;1,873;0;0;0;1,873;0
21/10/24;2:15:00;1,536;0;0;0;1,536;0
21/10/24;2:30:00;1,692;0;0;0;1,692;0
21/10/24;2:45:00;1,9525;0;0;0;1,9525;0
21/10/24;3:00:00;1,7795;0;0;0;1,7795;0
21/10/24;3:15:00;1,7375;0;0;0;1,7375;0
21/10/24;3:30:00;2,0765;0;0;0;2,0765;0
21/10/24;3:45:00;2,0155;0;0;0;2,0155;0
21/10/24;4:00:00;1,9485;0;0;0;1,9485;0
21/10/24;4:15:00;2,087;0;0;0;2,087;0
21/10/24;4:30:00;1,905;0;0;0;1,905;0
21/10/24;4:45:00;2,1315;0;0;0;2,1315;0
21/10/24;5:00:00;1,9345;0;0;0;1,9345;0
21/10/24;5:15:00;2,062;0;0;0;2,062;0
21/10/24;5:30:00;3,505;0;0;0;3,505;0
21/10/24;5:45:00;7,4185;0;0;0;7,4185;0
21/10/24;6:00:00;10,0565;0;0;0;10,0565;0
21/10/24;6:15:00;9,703;0;0;0;9,703;0
21/10/24;6:30:00;19,827;0;0;0;19,827;0
21/10/24;6:45:00;43,265;0;0;0;43,265;0
21/10/24;7:00:00;43,888;0;0;0;43,888;0
21/10/24;7:15:00;40,559;0;0;0;40,559;0
21/10/24;7:30:00;40,492;0;0;0;40,492;0
21/10/24;7:45:00;37,3235;0;0;0;37,3235;0
21/10/24;8:00:00;34,8175;0;0;0;34,8175;0
21/10/24;8:15:00;38,8035;0;0;0;38,8035;0
21/10/24;8:30:00;37,8355;0;0;0;37,8355;0
21/10/24;8:45:00;32,2795;0;0;0;32,2795;0
21/10/24;9:00:00;32,5915;0;0;0;32,5915;0
21/10/24;9:15:00;34,111;0;0,094916667;0,094916667;34,111;0
21/10/24;9:30:00;31,657;0;0,075916667;0,075916667;31,657;0
21/10/24;9:45:00;28,7705;0;0,328166667;0,328166667;28,7705;0
21/10/24;10:00:00;28,2915;0,03;0,84;0,87;28,3215;-0,03
21/10/24;10:15:00;27,2545;0,2245;3,410416667;3,634916667;27,479;-0,2245
21/10/24;10:30:00;31,8315;0,181;2,766333333;2,947333333;32,075;-0,2435
21/10/24;10:45:00;32,0755;0,9665;1,735916667;2,702416667;33,042;-0,9665
21/10/24;11:00:00;34,2755;1,671;4,191;5,862;36,48;-2,2045
21/10/24;11:15:00;37,473;6,838;4,601916667;11,43991667;44,311;-6,838
21/10/24;11:30:00;38,882;3,755;2,3705;6,1255;45,186;-6,304
21/10/24;11:45:00;36,154;5,9165;4,9325;10,849;42,0705;-5,9165
21/10/24;12:00:00;29,881;6,954;5,043916667;11,99791667;39,3045;-9,4235
21/10/24;12:15:00;33,3575;7,209;5,216416667;12,42541667;40,5665;-7,209
21/10/24;12:30:00;38,1555;5,716;5,688833333;11,40483333;46,4265;-8,271
21/10/24;12:45:00;35,615;9,1865;6,748333333;15,93483333;44,8015;-9,1865
21/10/24;13:00:00;34,762;7,129;5,154166667;12,28316667;44,8585;-10,0965
21/10/24;13:15:00;35,699;10,806;2,87225;13,67825;46,505;-10,806
21/10/24;13:30:00;21,541;5,309;3,02325;8,33225;30,404;-8,863
21/10/24;13:45:00;6,118;10,5185;5,654583333;16,17308333;0;6,118
21/10/24;14:00:00;3,974;7,531;5,387916667;12,91891667;0;3,974
21/10/24;14:15:00;2,9195;8,2485;1,251416667;9,499916667;11,168;-8,2485
21/10/24;14:30:00;2,5855;7,42;1,332166667;8,752166667;0;2,5855
21/10/24;14:45:00;3,584;10,4105;1,862166667;12,27266667;0;3,584
21/10/24;15:00:00;2,283;6,838;5,817583333;12,65558333;0;2,283
21/10/24;15:15:00;4,123;3,434;2,117666667;5,551666667;7,557;-3,434
21/10/24;15:30:00;4,191;3,598;1,031416667;4,629416667;9,176;-4,985
21/10/24;15:45:00;4,017;7,0435;1,120833333;8,164333333;11,0605;-7,0435
21/10/24;16:00:00;3,859;7,295;0,836416667;8,131416667;0;3,859
21/10/24;16:15:00;4,4935;7,275;0,494666667;7,769666667;11,7685;-7,275
21/10/24;16:30:00;4,0055;2,998;2,800666667;5,798666667;8,4145;-4,409
21/10/24;16:45:00;3,175;3,1575;1,422333333;4,579833333;6,3325;-3,1575
21/10/24;17:00:00;3,25;3,237;0,679583333;3,916583333;6,9715;-3,7215
21/10/24;17:15:00;2,551;3,101;1,801333333;4,902333333;5,652;-3,101
21/10/24;17:30:00;2,174;3,414;1,213333333;4,627333333;0;2,174
21/10/24;17:45:00;2,8095;3,8295;0,51525;4,34475;6,639;-3,8295
21/10/24;18:00:00;2,4065;1,223;0,189916667;1,412916667;4,601;-2,1945
21/10/24;18:15:00;2,128;3,1125;0,131;3,2435;5,2405;-3,1125
21/10/24;18:30:00;2,619;1,051;0,04725;1,09825;4,5575;-1,9385
21/10/24;18:45:00;2,2255;0,7755;0,0005;0,776;3,001;-0,7755
21/10/24;19:00:00;1,6295;0,215;0;0,215;2,037;-0,4075
21/10/24;19:15:00;2,4285;0,235;0;0,235;2,6635;-0,235
21/10/24;19:30:00;2,2305;0,039;0;0,039;2,3205;-0,09
21/10/24;19:45:00;1,6295;0,001;0;0,001;1,6305;-0,001
21/10/24;20:00:00;2,1225;0;0;0;2,1225;0
21/10/24;20:15:00;2,58;0;0;0;2,58;0
21/10/24;20:30:00;2,253;0;0;0;2,253;0
21/10/24;20:45:00;2,324;0;0;0;2,324;0
21/10/24;21:00:00;2,72;0;0;0;2,72;0
21/10/24;21:15:00;2,007;0;0;0;2,007;0
21/10/24;21:30:00;2,416;0;0;0;2,416;0
21/10/24;21:45:00;3,017;0;0;0;3,017;0
21/10/24;22:00:00;2,322;0;0;0;2,322;0
21/10/24;22:15:00;2,3115;0;0;0;2,3115;0
21/10/24;22:30:00;2,8015;0;0;0;2,8015;0
21/10/24;22:45:00;2,294;0;0;0;2,294;0
21/10/24;23:00:00;2,142;0;0;0;2,142;0
21/10/24;23:15:00;2,8295;0;0;0;2,8295;0
21/10/24;23:30:00;2,4545;0;0;0;2,4545;0
21/10/24;23:45:00;1,977;0;0;0;1,977;0
22/10/24;0:00:00;2,469;0;0;0;2,469;0
22/10/24;0:15:00;2,5565;0;0;0;2,5565;0
22/10/24;0:30:00;2,0705;0;0;0;2,0705;0
22/10/24;0:45:00;2,399;0;0;0;2,399;0
22/10/24;1:00:00;2,877;0;0;0;2,877;0
22/10/24;1:15:00;2,2045;0;0;0;2,2045;0
22/10/24;1:30:00;2,2685;0;0;0;2,2685;0
22/10/24;1:45:00;2,699;0;0;0;2,699;0
22/10/24;2:00:00;2,205;0;0;0;2,205;0
22/10/24;2:15:00;2,1805;0;0;0;2,1805;0
22/10/24;2:30:00;2,7565;0;0;0;2,7565;0
22/10/24;2:45:00;2,2645;0;0;0;2,2645;0
22/10/24;3:00:00;2,0975;0;0;0;2,0975;0
22/10/24;3:15:00;2,7505;0;0;0;2,7505;0
22/10/24;3:30:00;2,7895;0;0;0;2,7895;0
22/10/24;3:45:00;1,99;0;0;0;1,99;0
22/10/24;4:00:00;2,495;0;0;0;2,495;0
22/10/24;4:15:00;2,627;0;0;0;2,627;0
22/10/24;4:30:00;2,073;0;0;0;2,073;0
22/10/24;4:45:00;2,4215;0;0;0;2,4215;0
22/10/24;5:00:00;2,7525;0;0;0;2,7525;0
22/10/24;5:15:00;2,0275;0;0;0;2,0275;0
22/10/24;5:30:00;4,2405;0;0;0;4,2405;0
22/10/24;5:45:00;8,907;0;0;0;8,907;0
22/10/24;6:00:00;23,649;0;0;0;23,649;0
22/10/24;6:15:00;37,09;0;0;0;37,09;0
22/10/24;6:30:00;38,072;0;0;0;38,072;0
22/10/24;6:45:00;35,902;0;0;0;35,902;0
22/10/24;7:00:00;36,77;0;0;0;36,77;0
22/10/24;7:15:00;31,339;0;0;0;31,339;0
22/10/24;7:30:00;29,893;0;0;0;29,893;0
22/10/24;7:45:00;31,453;0;0;0;31,453;0
22/10/24;8:00:00;32,386;0;0,02125;0,02125;32,386;0
22/10/24;8:15:00;33,23;0;0,296583333;0,296583333;33,23;0
22/10/24;8:30:00;37,18;0;0,265666667;0,265666667;37,18;0
22/10/24;8:45:00;35,468;0,0085;0,311916667;0,320416667;35,4765;-0,0085
22/10/24;9:00:00;37,845;0,144;0,429583333;0,573583333;37,9975;-0,1525
22/10/24;9:15:00;37,4825;0,5345;0,5185;1,053;38,017;-0,5345
22/10/24;9:30:00;37,0385;0,493;0,6105;1,1035;37,703;-0,6645
22/10/24;9:45:00;33,595;0,624;0,9105;1,5345;34,219;-0,624
22/10/24;10:00:00;31,72;0,664;3,426333333;4,090333333;32,599;-0,879
22/10/24;10:15:00;32,4945;1,072;1,101166667;2,173166667;33,5665;-1,072
22/10/24;10:30:00;45,9035;1,455;1,272833333;2,727833333;47,7105;-1,807
22/10/24;10:45:00;49,758;2,962;2,217416667;5,179416667;52,72;-2,962
22/10/24;11:00:00;47,732;2,301;5,243583333;7,544583333;51,297;-3,565
22/10/24;11:15:00;34,695;2,185;3,543833333;5,728833333;36,88;-2,185
22/10/24;11:30:00;35,854;3,655;3,901583333;7,556583333;40,124;-4,27
22/10/24;11:45:00;38,014;5,839;5,53625;11,37525;43,853;-5,839
22/10/24;12:00:00;30,93;6,312;2,959083333;9,271083333;39,74;-8,81
22/10/24;12:15:00;30,6225;9,4065;5,369416667;14,77591667;40,029;-9,4065
22/10/24;12:30:00;36,1535;4,775;2,537666667;7,312666667;44,143;-7,9895
22/10/24;12:45:00;37,9235;9,933;5,472333333;15,40533333;47,8565;-9,933
22/10/24;13:00:00;38,0605;6,283;3,33175;9,61475;47,4625;-9,402
22/10/24;13:15:00;31,111;9,032;6,55225;15,58425;40,143;-9,032
22/10/24;13:30:00;24,202;5,574;5,646916667;11,22091667;31,998;-7,796
22/10/24;13:45:00;8,7415;11,1485;6,355333333;17,50383333;19,89;-11,1485
22/10/24;14:00:00;4,2255;6,778;5,217666667;11,99566667;14,851;-10,6255
22/10/24;14:15:00;3,3265;6,6705;5,288833333;11,95933333;0;3,3265
22/10/24;14:30:00;2,6185;8,026;5,15275;13,17875;0;2,6185
22/10/24;14:45:00;2,5145;8,9215;5,472333333;14,39383333;0;2,5145
22/10/24;15:00:00;2,9145;7,54;4,599166667;12,13916667;0;2,9145
22/10/24;15:15:00;2,3395;10,839;1,161166667;12,00016667;0;2,3395
22/10/24;15:30:00;1,6815;6,131;3,424666667;9,555666667;0;1,6815
22/10/24;15:45:00;1,99;9,717;3,7635;13,4805;0;1,99
22/10/24;16:00:00;2,163;6,071;3,501666667;9,572666667;0;2,163
22/10/24;16:15:00;1,8795;5,857;3,484916667;9,341916667;7,7365;-5,857
22/10/24;16:30:00;2,2635;5,605;2,668083333;8,273083333;0;2,2635
22/10/24;16:45:00;1,9715;7,5565;2,281416667;9,837916667;0;1,9715
22/10/24;17:00:00;1,8015;4,339;1,809083333;6,148083333;0;1,8015
22/10/24;17:15:00;2,042;5,953;1,415916667;7,368916667;0;2,042
22/10/24;17:30:00;2,056;2,992;1,045583333;4,037583333;0;2,056
22/10/24;17:45:00;2,2775;4,535;0,66975;5,20475;0;2,2775
22/10/24;18:00:00;1,7615;2,356;0,3625;2,7185;0;1,7615
22/10/24;18:15:00;2,015;2,7695;0,166166667;2,935666667;4,7845;-2,7695
22/10/24;18:30:00;2,258;1,356;0,038333333;1,394333333;4,4155;-2,1575
22/10/24;18:45:00;1,623;1,1185;0;1,1185;2,7415;-1,1185
22/10/24;19:00:00;2,079;0,412;0;0,412;2,7985;-0,7195
22/10/24;19:15:00;2,3855;0,2905;0;0,2905;2,676;-0,2905
22/10/24;19:30:00;1,8095;0,036;0;0,036;1,901;-0,0915
22/10/24;19:45:00;2,0235;0,002;0;0,002;2,0255;-0,002
22/10/24;20:00:00;2,2355;0;0;0;2,2355;0
22/10/24;20:15:00;1,9565;0;0;0;1,9565;0
22/10/24;20:30:00;2,2235;0;0;0;2,2235;0
22/10/24;20:45:00;2,869;0;0;0;2,869;0
22/10/24;21:00:00;2,117;0;0;0;2,117;0
22/10/24;21:15:00;2,05;0;0;0;2,05;0
22/10/24;21:30:00;2,58;0;0;0;2,58;0
22/10/24;21:45:00;2,5285;0;0;0;2,5285;0
22/10/24;22:00:00;2,0035;0;0;0;2,0035;0
22/10/24;22:15:00;2,3805;0;0;0;2,3805;0
22/10/24;22:30:00;2,6245;0;0;0;2,6245;0
22/10/24;22:45:00;2,005;0;0;0;2,005;0
22/10/24;23:00:00;2,099;0;0;0;2,099;0
22/10/24;23:15:00;2,7965;0;0;0;2,7965;0
22/10/24;23:30:00;2,3315;0;0;0;2,3315;0
22/10/24;23:45:00;2,145;0;0;0;2,145;0
23/10/24;0:00:00;2,707;0;0;0;2,707;0
23/10/24;0:15:00;2,2425;0;0;0;2,2425;0
23/10/24;0:30:00;2,0615;0;0;0;2,0615;0
23/10/24;0:45:00;2,8845;0;0;0;2,8845;0
23/10/24;1:00:00;2,3845;0;0;0;2,3845;0
23/10/24;1:15:00;2,035;0;0;0;2,035;0
23/10/24;1:30:00;2,732;0;0;0;2,732;0
23/10/24;1:45:00;2,495;0;0;0;2,495;0
23/10/24;2:00:00;1,956;0;0;0;1,956;0
23/10/24;2:15:00;2,373;0;0;0;2,373;0
23/10/24;2:30:00;2,563;0;0;0;2,563;0
23/10/24;2:45:00;2,0075;0;0;0;2,0075;0
23/10/24;3:00:00;2,2695;0;0;0;2,2695;0
23/10/24;3:15:00;2,572;0;0;0;2,572;0
23/10/24;3:30:00;2,039;0;0;0;2,039;0
23/10/24;3:45:00;2,1885;0;0;0;2,1885;0
23/10/24;4:00:00;3,0185;0;0;0;3,0185;0
23/10/24;4:15:00;2,015;0;0;0;2,015;0
23/10/24;4:30:00;2,012;0;0;0;2,012;0
23/10/24;4:45:00;2,6905;0;0;0;2,6905;0
23/10/24;5:00:00;2,1545;0;0;0;2,1545;0
23/10/24;5:15:00;2,0745;0;0;0;2,0745;0
23/10/24;5:30:00;3,0895;0;0;0;3,0895;0
23/10/24;5:45:00;6,223;0;0;0;6,223;0
23/10/24;6:00:00;9,044;0;0;0;9,044;0
23/10/24;6:15:00;16,867;0;0;0;16,867;0
23/10/24;6:30:00;33,9;0;0;0;33,9;0
23/10/24;6:45:00;34,197;0;0;0;34,197;0
23/10/24;7:00:00;36,969;0;0;0;36,969;0
23/10/24;7:15:00;37,028;0;0;0;37,028;0
23/10/24;7:30:00;39,4;0;0;0;39,4;0
23/10/24;7:45:00;37,4855;0;0,013;0,013;37,4855;0
23/10/24;8:00:00;39,3215;0;0,15225;0,15225;39,3215;0
23/10/24;8:15:00;41,7445;0;0,60525;0,60525;41,7445;0
23/10/24;8:30:00;37,8725;0;1,2765;1,2765;37,8725;0
23/10/24;8:45:00;39,599;0,0075;2,209333333;2,216833333;39,6065;-0,0075
23/10/24;9:00:00;43,704;0,065;3,40775;3,47275;43,7765;-0,0725
23/10/24;9:15:00;41,641;0,302;4,57725;4,87925;41,943;-0,302
23/10/24;9:30:00;40,597;0,467;5,786083333;6,253083333;41,21;-0,613
23/10/24;9:45:00;34,616;1,27;7,423833333;8,693833333;35,886;-1,27
23/10/24;10:00:00;31,034;1,542;8,602083333;10,14408333;33,138;-2,104
23/10/24;10:15:00;30,49;2,9735;9,663333333;12,63683333;33,4635;-2,9735
23/10/24;10:30:00;39,487;2,58;10,64775;13,22775;43,1645;-3,6775
23/10/24;10:45:00;39,6815;4,9745;11,54783333;16,52233333;44,656;-4,9745
23/10/24;11:00:00;37,4295;3,976;12,35416667;16,33016667;43,212;-5,7825
23/10/24;11:15:00;36,36;6,749;13,04441667;19,79341667;43,109;-6,749
23/10/24;11:30:00;38,251;5,038;13,65583333;18,69383333;45,654;-7,403
23/10/24;11:45:00;37,2975;8,1195;14,0975;22,217;45,417;-8,1195
23/10/24;12:00:00;35,3555;5,841;14,346;20,187;43,992;-8,6365
23/10/24;12:15:00;32,202;9,1875;14,53908333;23,72658333;41,3895;-9,1875
23/10/24;12:30:00;33,443;6,447;14,7525;21,1995;43,0165;-9,5735
23/10/24;12:45:00;36,4825;9,9425;14,93858333;24,88108333;46,425;-9,9425
23/10/24;13:00:00;39,4745;6,774;14,996;21,77;49,598;-10,1235
23/10/24;13:15:00;22,254;10,297;15,05225;25,34925;32,551;-10,297
23/10/24;13:30:00;10,55;6,979;14,93325;21,91225;0;10,55
23/10/24;13:45:00;6,513;10,571;14,75783333;25,32883333;0;6,513
23/10/24;14:00:00;4,962;7,051;14,56016667;21,61116667;0;4,962
23/10/24;14:15:00;2,9135;10,5645;14,20891667;24,77341667;0;2,9135
23/10/24;14:30:00;2,9615;6,998;13,71766667;20,71566667;0;2,9615
23/10/24;14:45:00;2,8485;10,41;13,16075;23,57075;0;2,8485
23/10/24;15:00:00;2,1425;6,852;12,5125;19,3645;0;2,1425
23/10/24;15:15:00;2,425;10,0355;11,82008333;21,85558333;0;2,425
23/10/24;15:30:00;2,111;6,448;10,93666667;17,38466667;0;2,111
23/10/24;15:45:00;2,274;9,315;9,918833333;19,23383333;0;2,274
23/10/24;16:00:00;2,221;5,875;8,993;14,868;0;2,221
23/10/24;16:15:00;2,381;8,3805;7,91325;16,29375;0;2,381
23/10/24;16:30:00;2,151;5,143;6,810166667;11,95316667;0;2,151
23/10/24;16:45:00;2,256;7,0665;5,696;12,7625;0;2,256
23/10/24;17:00:00;3,321;4,216;4,576833333;8,792833333;0;3,321
23/10/24;17:15:00;2,226;5,645;3,443916667;9,088916667;0;2,226
23/10/24;17:30:00;2,067;3,188;2,378166667;5,566166667;0;2,067
23/10/24;17:45:00;2,2105;4,11;1,45275;5,56275;0;2,2105
23/10/24;18:00:00;2,1455;2,145;0,756916667;2,901916667;0;2,1455
23/10/24;18:15:00;1,88;2,5045;0,29;2,7945;0;1,88
23/10/24;18:30:00;1,934;1,102;0,05625;1,15825;0;1,934
23/10/24;18:45:00;1,826;1,076;0;1,076;2,902;-1,076
23/10/24;19:00:00;2,081;0,35;0;0,35;2,705;-0,624
23/10/24;19:15:00;1,94;0,2375;0;0,2375;2,1775;-0,2375
23/10/24;19:30:00;1,621;0,024;0;0,024;1,6875;-0,0665
23/10/24;19:45:00;1,454;0;0;0;1,454;0
23/10/24;20:00:00;1,336;0;0;0;1,336;0
23/10/24;20:15:00;1,901;0;0;0;1,901;0
23/10/24;20:30:00;2,324;0;0;0;2,324;0
23/10/24;20:45:00;1,8085;0;0;0;1,8085;0
23/10/24;21:00:00;1,5945;0;0;0;1,5945;0
23/10/24;21:15:00;2,3345;0;0;0;2,3345;0
23/10/24;21:30:00;2,0245;0;0;0;2,0245;0
23/10/24;21:45:00;1,915;0;0;0;1,915;0
23/10/24;22:00:00;1,756;0;0;0;1,756;0
23/10/24;22:15:00;2,09;0;0;0;2,09;0
23/10/24;22:30:00;2,03;0;0;0;2,03;0
23/10/24;22:45:00;1,575;0;0;0;1,575;0
23/10/24;23:00:00;1,958;0;0;0;1,958;0
23/10/24;23:15:00;3,0585;0;0;0;3,0585;0
23/10/24;23:30:00;2,4085;0;0;0;2,4085;0
23/10/24;23:45:00;2,1875;0;0;0;2,1875;0
24/10/24;0:00:00;2,7085;0;0;0;2,7085;0
24/10/24;0:15:00;2,161;0;0;0;2,161;0
24/10/24;0:30:00;2,02;0;0;0;2,02;0
24/10/24;0:45:00;2,7825;0;0;0;2,7825;0
24/10/24;1:00:00;2,3325;0;0;0;2,3325;0
24/10/24;1:15:00;2,333;0;0;0;2,333;0
24/10/24;1:30:00;2,648;0;0;0;2,648;0
24/10/24;1:45:00;2,543;0;0;0;2,543;0
24/10/24;2:00:00;2,04;0;0;0;2,04;0
24/10/24;2:15:00;2,41;0;0;0;2,41;0
24/10/24;2:30:00;2,741;0;0;0;2,741;0
24/10/24;2:45:00;2,0195;0;0;0;2,0195;0
24/10/24;3:00:00;2,2735;0;0;0;2,2735;0
24/10/24;3:15:00;2,746;0;0;0;2,746;0
24/10/24;3:30:00;2,525;0;0;0;2,525;0
24/10/24;3:45:00;2,3265;0;0;0;2,3265;0
24/10/24;4:00:00;2,6835;0;0;0;2,6835;0
24/10/24;4:15:00;2,2705;0;0;0;2,2705;0
24/10/24;4:30:00;2,0155;0;0;0;2,0155;0
24/10/24;4:45:00;2,682;0;0;0;2,682;0
24/10/24;5:00:00;2,595;0;0;0;2,595;0
24/10/24;5:15:00;2,1815;0;0;0;2,1815;0
24/10/24;5:30:00;3,4085;0;0;0;3,4085;0
24/10/24;5:45:00;6,6285;0;0;0;6,6285;0
24/10/24;6:00:00;16,9915;0;0;0;16,9915;0
24/10/24;6:15:00;32,9285;0;0;0;32,9285;0
24/10/24;6:30:00;33,0755;0;0;0;33,0755;0
24/10/24;6:45:00;33,4065;0;0;0;33,4065;0
24/10/24;7:00:00;37,8525;0;0;0;37,8525;0
24/10/24;7:15:00;37,915;0;0;0;37,915;0
24/10/24;7:30:00;37,19;0;0;0;37,19;0
24/10/24;7:45:00;37,799;0;0;0;37,799;0
24/10/24;8:00:00;37,237;0;0,075166667;0,075166667;37,237;0
24/10/24;8:15:00;41,0455;0;0,441;0,441;41,0455;0
24/10/24;8:30:00;41,7295;0;1,136416667;1,136416667;41,7295;0
24/10/24;8:45:00;35,7925;0;1,97725;1,97725;35,7925;0
24/10/24;9:00:00;34,7805;0,035;2,990333333;3,025333333;34,8155;-0,035
24/10/24;9:15:00;33,8595;0,256;4,052583333;4,308583333;34,1155;-0,256
24/10/24;9:30:00;34,9075;0,434;5,109333333;5,543333333;35,4685;-0,561
